,Rshoulder_x,Rshoulder_y,Lshoulder_x,Lshoulder_y,Rhip_x,Rhip_y,Lhip_x,Lhip_y,Rknee_x,Rknee_y,Lknee_x,Lknee_y,Rankle_x,Rankle_y,Lankle_x,Lankle_y,Rknee_angle,Lknee_angle,Rhip_angle,Lhip_angle,Relbow_x,Relbow_y,Lelbow_x,Lelbow_y,Rwrist_x,Rwrist_y,Lwrist_x,Lwrist_y,Relbow_angle,Lelbow_angle,labels
44,0.46991246938705444,0.7016176581382751,0.4670640826225281,0.7402323484420776,0.6194783449172974,0.6641467809677124,0.6321365237236023,0.670815646648407,0.6312299370765686,0.7957187294960022,0.6457046270370483,0.8271281719207764,0.7373956441879272,0.7780275940895081,0.7568742036819458,0.7869241237640381,94.35673345602879,104.92142432729625,98.96093510636882,107.84695277065225,0.4666520059108734,0.7814565896987915,0.4666520059108734,0.7814565896987915,0.40697163343429565,0.7901265025138855,0.40697163343429565,0.7901265025138855,79.39577917672966,81.16161719944483,0.0
45,0.4726153314113617,0.7197263836860657,0.470485121011734,0.7215322256088257,0.6201760172843933,0.6882062554359436,0.6332809925079346,0.6695542931556702,0.6432511806488037,0.8115044832229614,0.6774646043777466,0.8184053301811218,0.749087393283844,0.8002482056617737,0.7935761213302612,0.7856962084770203,85.4706705264074,89.20023566569523,91.45738431727031,91.17486735090681,0.4651952385902405,0.8027598261833191,0.4651952385902405,0.8027598261833191,0.4058433175086975,0.7997526526451111,0.4058433175086975,0.7997526526451111,87.79397363142874,89.17443501403807,0.0
46,0.47665613889694214,0.7255567908287048,0.4800470769405365,0.7101691961288452,0.6199795603752136,0.6958938241004944,0.6368175745010376,0.6657393574714661,0.6349130272865295,0.8128663897514343,0.7011533975601196,0.8013365268707275,0.7341253161430359,0.8078330755233765,0.8263016939163208,0.7927501797676086,85.62889358600329,68.5422738770227,94.41775324833668,80.44049167660035,0.4598557949066162,0.8051978349685669,0.4598557949066162,0.8051978349685669,0.40007153153419495,0.8056162595748901,0.40007153153419495,0.8056162595748901,77.68705222224202,77.60342828547829,0.0
47,0.48294591903686523,0.7168443202972412,0.4757452607154846,0.7291386127471924,0.6279665231704712,0.6787684559822083,0.6345512866973877,0.672872006893158,0.6953838467597961,0.795317530632019,0.7035955190658569,0.80585777759552,0.8011374473571777,0.7763757705688477,0.8257258534431458,0.7927008867263794,70.10764033391335,68.71099560542378,74.66418948750272,82.07209150134575,0.46621912717819214,0.7994114756584167,0.46621912717819214,0.7994114756584167,0.40334606170654297,0.7997096180915833,0.40334606170654297,0.7997096180915833,78.27608265927103,82.00839481968308,0.0
48,0.4807491898536682,0.7109733819961548,0.47293075919151306,0.7353537082672119,0.6332011222839355,0.6800512671470642,0.6384931802749634,0.6898298859596252,0.703067421913147,0.7956026792526245,0.7106066942214966,0.8196598887443542,0.8123437762260437,0.7813777327537537,0.8270868062973022,0.792391836643219,66.25813922923687,74.12590774211284,70.30728264220824,76.32457801385038,0.47351518273353577,0.7982988953590393,0.47351518273353577,0.7982988953590393,0.40789341926574707,0.7993448972702026,0.40789341926574707,0.7993448972702026,84.35124592996294,89.61874599718891,0.0
49,0.48275822401046753,0.7116129398345947,0.47535404562950134,0.7323659062385559,0.6351743936538696,0.6828660368919373,0.6397672891616821,0.6897639036178589,0.7045554518699646,0.8006792068481445,0.7111382484436035,0.8221407532691956,0.8105661273002625,0.7832754254341125,0.825282096862793,0.7933729887008667,68.8289387312662,75.81438221860795,70.18681871228037,76.1954109833195,0.474619060754776,0.8002628684043884,0.474619060754776,0.8002628684043884,0.4098592698574066,0.7999866604804993,0.4098592698574066,0.7999866604804993,84.99861493959683,89.62416877131106,0.0
50,0.48065677285194397,0.7118446230888367,0.47312745451927185,0.7350485324859619,0.6353055238723755,0.6847362518310547,0.639975368976593,0.6910361647605896,0.7068946957588196,0.8013714551925659,0.7128233909606934,0.8235130310058594,0.8139128684997559,0.7849351763725281,0.8259652256965637,0.7922104001045227,67.19042705158759,76.65895872814956,68.40130226617276,75.97122611507982,0.4715133309364319,0.8007478713989258,0.4715133309364319,0.8007478713989258,0.40946441888809204,0.798872709274292,0.40946441888809204,0.798872709274292,85.85893294708306,90.32361327808756,0.0
51,0.480856329202652,0.7143186926841736,0.473014771938324,0.736495316028595,0.6354316473007202,0.6927035450935364,0.6402250528335571,0.6948886513710022,0.7095524668693542,0.8017346262931824,0.7179304361343384,0.8227275609970093,0.8185192346572876,0.7820037603378296,0.831584095954895,0.7900133728981018,66.0550728156273,74.76515433250248,63.75197610609051,72.68021048623145,0.46953263878822327,0.7992619276046753,0.46953263878822327,0.7992619276046753,0.4093987047672272,0.7960246205329895,0.4093987047672272,0.7960246205329895,85.48827181161299,89.906170297486,0.0
52,0.47910842299461365,0.7158125638961792,0.47324544191360474,0.7324000000953674,0.6355067491531372,0.7037012577056885,0.6403598189353943,0.7069568037986755,0.7169386148452759,0.8001881837844849,0.7248929738998413,0.8195577263832092,0.8308970332145691,0.7837673425674438,0.8435441255569458,0.7931499481201172,58.036306456305525,65.65086394257354,54.26479109135808,61.76007050918996,0.4682925343513489,0.8002862334251404,0.4682925343513489,0.8002862334251404,0.40592193603515625,0.8003020882606506,0.40592193603515625,0.8003020882606506,82.68906409959436,85.81258946321014,0.0
53,0.47839316725730896,0.717302680015564,0.4735718369483948,0.7311204075813293,0.6355729103088379,0.7055874466896057,0.6406762003898621,0.7104098200798035,0.7199927568435669,0.8008953928947449,0.7287546396255493,0.8221123814582825,0.8329469561576843,0.7877078652381897,0.8454891443252563,0.7964120507240295,55.12599993304802,64.160105561823,52.72940322861429,58.80901298773877,0.4693690836429596,0.8052287697792053,0.4693690836429596,0.8052287697792053,0.4069276750087738,0.8007907271385193,0.4069276750087738,0.8007907271385193,88.20558119558693,90.81965916315445,0.0
54,0.48084014654159546,0.7202588319778442,0.47643113136291504,0.7304520010948181,0.6379178762435913,0.7046430706977844,0.6432465314865112,0.7106319665908813,0.7194498777389526,0.8000965714454651,0.731272280216217,0.8221747875213623,0.8226919174194336,0.7787271738052368,0.8443073034286499,0.7909563779830933,61.191712840811576,67.15999015371803,55.17492831674838,58.49650131673394,0.4708399772644043,0.8094531893730164,0.4708399772644043,0.8094531893730164,0.406447172164917,0.8044900298118591,0.406447172164917,0.8044900298118591,88.01033909248818,90.3591865977197,0.0
